"","row.names.eurhuf.","EURHUF.X.Open","EURHUF.X.High","EURHUF.X.Low","EURHUF.X.Close","EURHUF.X.Volume","EURHUF.X.Adjusted","USDHUF.X.Open","USDHUF.X.High","USDHUF.X.Low","USDHUF.X.Close","USDHUF.X.Volume","USDHUF.X.Adjusted","kinfo_dummy","vm_dummy","nm_dummy","mgy_dummy","alapkamat"
"301","2019-07-25",325.9349976,326.9079895,325.9299927,325.9320068,0,325.9320068,292.4630127,294.0799866,292.3599854,292.6000061,0,292.6000061,0,0,0,0,0
"302","2019-07-28",326.5360107,327.7319946,326.5140076,326.506012,0,326.506012,293.480011,294.4689941,293.1629944,293.480011,0,293.480011,0,0,0,0,0
"303","2019-07-29",327.5580139,327.8099976,327.1960144,327.5469971,0,327.5469971,294.1199951,294.4190063,293.2799988,293.9700012,0,293.9700012,0,0,0,0,0
"304","2019-07-30",327.1789856,327.5039978,325.5400085,327.1860046,0,327.1860046,293.3800049,293.7369995,292.3200073,293.2539978,0,293.2539978,0,0,0,0,0
"305","2019-07-31",325.7690125,327.2109985,325.7430115,325.7279968,0,325.7279968,294.4500122,296.4150085,294.3420105,294.3299866,0,294.3299866,1,0,0,0,0
"306","2019-08-01",327.0180054,327.7139893,326.1700134,326.9549866,0,326.9549866,295.1700134,295.6400146,293.8800049,295.2600098,0,295.2600098,0,0,0,0,0
"307","2019-08-04",326.9360046,327.644989,326.0310059,326.9419861,0,326.9419861,294.4500122,294.5280151,291.1789856,294.348999,0,294.348999,0,0,0,0,0
"308","2019-08-05",326.7409973,326.8450012,324.6749878,326.7319946,0,326.7319946,290.6480103,291.8370056,289.9299927,290.7099915,0,290.7099915,0,0,0,0,0
"309","2019-08-06",324.6950073,326.3330078,324.4020081,324.4899902,0,324.4899902,289.7200012,290.855011,289.2070007,289.7720032,0,289.7720032,0,0,0,0,0
"310","2019-08-07",325.7810059,325.8139954,324.053009,325.5870056,0,325.5870056,290.8699951,290.9299927,288.9899902,290.7749939,0,290.7749939,0,0,0,0,0
"311","2019-08-08",323.8760071,324.9100037,323.848999,323.8729858,0,323.8729858,289.5209961,290.1149902,289.019989,289.5280151,0,289.5280151,0,0,0,0,0
"312","2019-08-11",324.3399963,324.7520142,323.9700012,324.3800049,0,324.3800049,289.4320068,290.6799927,288.5899963,289.4309998,0,289.4309998,0,0,0,0,0
"313","2019-08-12",323.9060059,324.3739929,323.1000061,323.8980103,0,323.8980103,288.9200134,289.7909851,288.4500122,288.9869995,0,288.9869995,0,0,0,0,0
"314","2019-08-13",323.2749939,325.5780029,323.0740051,323.1640015,0,323.1640015,289.3049927,292.1369934,288.9299927,289.3059998,0,289.3059998,0,0,0,0,0
"315","2019-08-14",325.2799988,326.2630005,325.0669861,325.2229919,0,325.2229919,291.8829956,293.3850098,291.519989,292,0,292,0,0,0,0,0
"316","2019-08-15",325.3619995,325.6099854,324.2579956,325.5100098,0,325.5100098,292.8410034,293.6749878,292.3399963,292.7999878,0,292.7999878,0,0,0,0,0
"317","2019-08-18",324.2720032,326.7460022,324.2349854,324.2869873,0,324.2869873,292.4500122,294.4930115,292.2399902,292.4599915,0,292.4599915,0,0,0,0,0
"318","2019-08-19",326.2139893,327.6950073,326.0830078,326.2229919,0,326.2229919,294.368988,295.7409973,294.0899963,294.4599915,0,294.4599915,0,0,0,0,0
"319","2019-08-20",327.07901,327.4100037,326.9140015,327.0669861,0,327.0669861,294.7340088,295.1199951,294.4599915,294.8200073,0,294.8200073,0,0,0,0,0
"320","2019-08-21",327.0339966,328.3120117,326.980011,327.0350037,0,327.0350037,294.980011,296.2940063,294.6099854,294.980011,0,294.980011,0,0,0,0,0
"321","2019-08-22",327.7919922,329.2059937,327.7070007,327.7810059,0,327.7810059,295.8500061,297.053009,294.9700012,295.8599854,0,295.8599854,0,0,0,0,0
"322","2019-08-25",328.9100037,329.2550049,328.368988,328.9119873,0,328.9119873,295.3099976,296.3070068,294.7900085,295.1919861,0,295.1919861,0,0,0,0,0
"323","2019-08-26",328.9039917,329.4150085,328.4710083,328.9030151,0,328.9030151,296.4580078,297.0249939,295.6650085,296.3900146,0,296.3900146,0,0,0,0,0
"324","2019-08-27",329.2179871,330.3120117,329.2059937,329.2179871,0,329.2179871,296.9500122,298.2739868,296.75,296.9700012,0,296.9700012,0,0,0,0,0
"325","2019-08-28",329.8059998,331.7120056,329.7950134,329.822998,0,329.822998,297.6499939,299.8210144,297.480011,297.5369873,0,297.5369873,0,0,0,0,0
"326","2019-08-29",331.0679932,331.6140137,330.5559998,331.0780029,0,331.0780029,299.3760071,301.4330139,299.25,299.4500122,0,299.4500122,0,0,0,0,0
"327","2019-09-01",331.026001,331.4289856,330.6950073,331.0230103,0,331.0230103,301.2799988,302.2659912,300.9100037,301.269989,0,301.269989,0,0,0,0,0
"328","2019-09-02",331.1090088,331.2359924,330.006012,331.1090088,0,331.1090088,301.9299927,302.9649963,300.8900146,302.0029907,0,302.0029907,0,0,0,0,0
"329","2019-09-03",329.5969849,329.7799988,328.2820129,329.598999,0,329.598999,300.4899902,300.605011,297.8999939,300.4899902,0,300.4899902,0,0,0,0,0
"330","2019-09-04",329.1910095,329.7739868,329.0190125,329.2030029,0,329.2030029,298.4500122,298.9660034,296.9899902,298.3800049,0,298.3800049,0,0,0,0,0
"331","2019-09-05",329.4330139,330.8169861,329.3540039,329.446991,0,329.446991,298.6799927,299.6199951,298.0700073,298.7200012,0,298.7200012,0,0,0,0,0
"332","2019-09-08",329.6149902,330.1340027,329.5320129,329.6130066,0,329.6130066,299.1400146,299.3999939,298.0499878,299.2099915,0,299.2099915,0,0,0,0,0
"333","2019-09-09",329.9609985,331.8169861,329.9110107,329.8770142,0,329.8770142,298.7070007,300.5799866,298.7000122,298.5939941,0,298.5939941,0,1,0,1,0
"334","2019-09-10",331.3349915,333.2950134,331.2839966,331.3859863,0,331.3859863,300.0299988,303.3399963,299.7600098,300,0,300,0,0,0,1,0
"335","2019-09-11",331.8330078,332.5090027,330.1960144,331.8039856,0,331.8039856,301.3599854,302.3789978,299.9899902,301.4200134,0,301.4200134,0,0,0,0,0
"336","2019-09-12",332.2860107,332.6499939,330.6950073,332.2829895,0,332.2829895,300.6199951,300.6600037,298.3999939,300.6499939,0,300.6499939,1,0,0,0,0
"337","2019-09-15",331.2149963,332.3439941,331.1690063,331.2009888,0,331.2009888,298.9400024,302.1560059,298.9070129,298.8500061,0,298.8500061,0,0,0,0,0
"338","2019-09-16",331.7609863,334.1799927,331.7330017,331.7590027,0,331.7590027,301.5100098,303.2940063,301.2200012,301.6300049,0,301.6300049,0,0,0,0,0
"339","2019-09-17",333.0650024,333.6260071,332.7099915,333.29599,0,333.29599,301.1600037,301.6499939,300.6400146,301.1400146,0,301.1400146,0,0,0,0,0
"340","2019-09-18",332.6659851,333.3179932,332.3410034,332.6549988,0,332.6549988,301.6239929,302.1199951,300.3200073,301.6239929,0,301.6239929,0,0,0,0,0
"341","2019-09-19",332.1400146,334.2059937,331.9580078,332.1019897,0,332.1019897,300.75,303.519989,299.7900085,300.6700134,0,300.6700134,0,0,0,0,0
"342","2019-09-22",333.4819946,335.2059937,333.1669922,333.4830017,0,333.4830017,302.6499939,305.6409912,302.2730103,302.8599854,0,302.8599854,1,0,0,0,0
"343","2019-09-23",334.7460022,335.9500122,333.9020081,334.894989,0,334.894989,304.67099,305.7170105,303.230011,304.6199951,0,304.6199951,0,0,0,0,0
"344","2019-09-24",333.2799988,334.8649902,333.2430115,333.2799988,0,333.2799988,302.7399902,305.4370117,302.5440063,302.7000122,0,302.7000122,0,0,0,0,0
"345","2019-09-25",333.9079895,335.5329895,333.4360046,333.9089966,0,333.9089966,305.1199951,306.6400146,304.519989,305.0390015,0,305.0390015,0,0,0,0,0
"346","2019-09-26",335.2430115,336.1669922,334.8479919,335.2569885,0,335.2569885,307.0499878,307.9240112,305.7099915,306.9460144,0,306.9460144,1,0,0,0,0
"347","2019-09-29",335.0870056,335.4840088,334.3540039,335.1059875,0,335.1059875,306.3500061,307.6700134,305.7399902,306.4190063,0,306.4190063,0,0,0,0,0
"348","2019-09-30",334.6579895,335.6430054,334.0599976,334.553009,0,334.553009,307.1019897,308.0310059,306.4200134,307.1000061,0,307.1000061,0,0,0,0,0
"349","2019-10-01",335.1619873,335.6099854,333.5230103,335.1489868,0,335.1489868,306.6300049,307.0499878,304.3500061,306.7799988,0,306.7799988,0,0,0,0,0
"350","2019-10-02",333.5419922,333.7460022,331.9670105,333.5230103,0,333.5230103,304.5230103,304.7900085,301.9450073,304.4670105,0,304.4670105,0,0,0,0,0
"351","2019-10-03",331.8980103,332.8299866,331.868988,331.8959961,0,331.8959961,302.5299988,303.6950073,302.2099915,302.4219971,0,302.4219971,0,0,0,0,0
"352","2019-10-06",332.0769958,333.6870117,332.0289917,332.1119995,0,332.1119995,302.4400024,303.9240112,302.1900024,302.480011,0,302.480011,0,0,0,0,0
"353","2019-10-07",333.0379944,334.5350037,333.0190125,333.0369873,0,333.0369873,303.5400085,305.0050049,303.2900085,303.5559998,0,303.5559998,0,0,0,0,0
"354","2019-10-08",333.6010132,334.5740051,333.5549927,333.5929871,0,333.5929871,304.5,304.7900085,303.75,304.5100098,0,304.5100098,0,0,0,0,0
"355","2019-10-09",333.9200134,334.2999878,332.2600098,333.8340149,0,333.8340149,303.9750061,304.2770081,301.6000061,303.8999939,0,303.8999939,0,0,0,0,0
"356","2019-10-10",331.7449951,332.2799988,330.8299866,331.756012,0,331.756012,301.3800049,301.6730042,299.2229919,301.4299927,0,301.4299927,1,0,0,0,0
"357","2019-10-13",331.7569885,332.4660034,331.1239929,331.4760132,0,331.4760132,300.8200073,301.8139954,299.8200073,300.9500122,0,300.9500122,0,0,0,0,0
"358","2019-10-14",331.3469849,332.7969971,331.3280029,331.3340149,0,331.3340149,300.7340088,302.4450073,300,300.5169983,0,300.5169983,0,0,0,0,0
"359","2019-10-15",331.7919922,333.4920044,331.7739868,331.7860107,0,331.7860107,300.7189941,302.0350037,300.071991,300.7799988,0,300.7799988,0,0,0,0,0
"360","2019-10-16",332.6000061,333.269989,330.4630127,332.2349854,0,332.2349854,300.2200012,300.8089905,297.2099915,300.230011,0,300.230011,0,0,0,0,0
"361","2019-10-17",330.8959961,331.2600098,330.1319885,330.8980103,0,330.8980103,297.4400024,297.8399963,296.1400146,297.5700073,0,297.5700073,0,0,0,0,0
"362","2019-10-20",330.3779907,330.9679871,329.7070007,330.3930054,0,330.3930054,296.1499939,296.7120056,295.1199951,296.1860046,0,296.1860046,0,0,0,0,0
"363","2019-10-21",329.8280029,330.269989,328.6849976,329.7409973,0,329.7409973,295.7780151,296.5799866,294.9599915,295.743988,0,295.743988,0,0,0,0,0
"364","2019-10-22",328.7799988,329.1759949,327.9249878,328.7640076,0,328.7640076,295.6300049,296.2349854,294.7099915,295.42099,0,295.42099,1,0,0,0,0
"365","2019-10-23",327.7680054,329.5859985,327.7380066,327.7640076,0,327.7640076,294.5599976,296.8399963,293.8599854,294.5400085,0,294.5400085,0,0,0,0,0
"366","2019-10-24",328.9129944,329.2390137,328.4419861,329.0620117,0,329.0620117,296.4039917,296.5109863,295.5899963,296.3599854,0,296.3599854,0,0,0,0,0
"367","2019-10-28",328.2600098,328.9320068,327.7569885,328.2909851,0,328.2909851,296.2799988,296.6170044,295.230011,296.2000122,0,296.2000122,0,0,0,0,0
"368","2019-10-29",327.9299927,329.3240051,327.7520142,327.7789917,0,327.7789917,295.6000061,296.7900085,295.3269958,295.4869995,0,295.4869995,0,0,0,0,0
"369","2019-10-30",329.3989868,330.0360107,329.1459961,329.6199951,0,329.6199951,296.4509888,296.8999939,295.9899902,296.5700073,0,296.5700073,0,0,0,0,0
"370","2019-10-31",329.0509949,329.7860107,327.9410095,329.04599,0,329.04599,295.0280151,295.5050049,293.9649963,295.1900024,0,295.1900024,0,0,0,1,0
"371","2019-11-01",328.3450012,328.5870056,327.7690125,328.3609924,0,328.3609924,294.4400024,294.875,293.3800049,294.3280029,0,294.3280029,0,0,0,0,0
"372","2019-11-04",327.7420044,329.3080139,327.5870056,327.7460022,0,327.7460022,293.6600037,295.519989,293.1499939,293.5310059,0,293.5310059,0,0,0,0,0
"373","2019-11-05",329.0090027,331.2319946,328.8970032,329.0299988,0,329.0299988,295.6719971,299.2799988,295.1900024,295.6849976,0,295.6849976,0,0,0,0,0
"374","2019-11-06",330.8200073,332.1130066,330.7890015,330.8139954,0,330.8139954,298.9599915,299.75,298.5,298.8299866,0,298.8299866,0,0,0,0,0
"375","2019-11-07",331.5679932,332.8389893,331.553009,331.5660095,0,331.5660095,299.5299988,301.4200134,299.3500061,299.6600037,0,299.6600037,1,0,0,0,0
"376","2019-11-08",332.2669983,333.9129944,332.2019958,332.2669983,0,332.2669983,300.6400146,302.9570007,300.5589905,300.7399902,0,300.7399902,0,0,0,0,0
"377","2019-11-11",333.303009,334.4450073,333.2019958,333.4630127,0,333.4630127,302.394989,303.2600098,302.25,302.5499878,0,302.5499878,0,0,0,0,0
"378","2019-11-12",333.9729919,334.4909973,333.7059937,333.7600098,0,333.7600098,302.6440125,303.6270142,302.3859863,302.5700073,0,302.5700073,0,0,0,0,0
"379","2019-11-13",334.4490051,334.8569946,334.1759949,334.4450073,0,334.4450073,303.8299866,304.2749939,303.5,303.8399963,0,303.8399963,0,0,0,0,0
"380","2019-11-14",333.6090088,334.0369873,333.4110107,333.6069946,0,333.6069946,303.0660095,303.730011,302.7399902,303.1300049,0,303.1300049,1,0,0,0,0
"381","2019-11-15",333.9070129,334.8169861,333.7890015,333.8999939,0,333.8999939,303.0090027,303.8349915,302.3999939,303.0079956,0,303.0079956,0,0,0,0,0
"382","2019-11-18",334.2279968,335.5440063,334.2170105,334.2380066,0,334.2380066,302.3840027,303.4200134,302.1199951,302.6180115,0,302.6180115,0,0,0,0,0
"383","2019-11-19",335.0690002,335.5390015,332.54599,335.0419922,0,335.0419922,302.7909851,303.1019897,300.0299988,302.7869873,0,302.7869873,0,0,0,0,0
"384","2019-11-20",332.4370117,333.4259949,332.3670044,332.4200134,0,332.4200134,300.1090088,301.5249939,300.0159912,300.1900024,0,300.1900024,0,0,0,0,0
"385","2019-11-21",333.1900024,334.3179932,333.0400085,333.1950073,0,333.1950073,300.8599854,302.0969849,300.5400085,300.8699951,0,300.8699951,1,0,0,0,0
"386","2019-11-22",334.2170105,335.2340088,333.7359924,334.2160034,0,334.2160034,302.1570129,303.25,301.769989,302.1600037,0,302.1600037,0,0,0,1,0
"387","2019-11-25",333.9509888,335.6990051,333.8890076,333.9339905,0,333.9339905,303.0799866,304.9949951,302.8599854,302.9899902,0,302.9899902,0,0,0,0,0
"388","2019-11-26",335.5910034,336.8110046,335.2980042,335.5809937,0,335.5809937,304.9899902,305.8210144,304.2399902,304.79599,0,304.79599,0,0,0,0,0
"389","2019-11-27",335.6520081,336.2950134,335.6359863,335.6470032,0,335.6470032,304.6600037,305.8859863,304.5809937,304.6499939,0,304.6499939,0,0,0,0,0
"390","2019-11-28",335.9689941,336.9169922,335.803009,335.9599915,0,335.9599915,305.2820129,305.9599915,304.9899902,305.3039856,0,305.3039856,1,0,0,0,0
"391","2019-11-29",335.5960083,335.9400024,333.0650024,335.57901,0,335.57901,304.9100037,305.1199951,302.6799927,305.0299988,0,305.0299988,0,0,0,0,0
"392","2019-12-02",334.4060059,334.5469971,332.0400085,334.2489929,0,334.2489929,303.5400085,303.7200012,299.519989,303.4979858,0,303.4979858,0,0,0,0,0
"393","2019-12-03",331.8439941,332.2860107,331.2399902,331.8630066,0,331.8630066,299.70401,299.9960022,298.9100037,299.7000122,0,299.7000122,0,0,0,0,0
"394","2019-12-04",331.3240051,331.8139954,330.7090149,331.321991,0,331.321991,298.9989929,299.5849915,297.7340088,298.9920044,0,298.9920044,0,0,0,0,0
"395","2019-12-05",330.8529968,331.2210083,330.3840027,330.8540039,0,330.8540039,298.6799927,298.9299927,297.4899902,298.5400085,0,298.5400085,0,0,0,0,0
"396","2019-12-06",330.4670105,330.8569946,329.9370117,330.4710083,0,330.4710083,297.618988,299.4750061,297.1700134,297.70401,0,297.70401,0,0,0,0,0
"397","2019-12-09",330.5490112,331.7290039,330.4949951,330.5690002,0,330.5690002,298.946991,299.8909912,298.7550049,298.9309998,0,298.9309998,0,0,0,0,0
"398","2019-12-10",331.321991,331.8670044,330.0889893,331.2860107,0,331.2860107,299.5809937,299.7680054,297.8299866,299.6000061,0,299.6000061,0,0,0,0,0
"399","2019-12-11",330.5830078,330.8940125,329.9930115,330.5969849,0,330.5969849,298.0130005,298.6749878,297.4500122,298.1400146,0,298.1400146,0,0,0,1,0
"400","2019-12-12",329.9030151,330.0010071,329.0660095,329.8890076,0,329.8890076,296.4700012,296.4920044,295.1650085,296.4299927,0,296.4299927,1,0,0,0,0
"401","2019-12-13",329.1719971,329.5320129,328.5419922,329.178009,0,329.178009,294.4599915,296.0450134,293.7600098,294.3900146,0,294.3900146,0,1,0,0,0
"402","2019-12-16",329.0339966,329.5669861,328.0490112,329.0069885,0,329.0069885,295.7739868,296.0350037,294.2200012,295.8190002,0,295.8190002,0,0,0,0,0
"403","2019-12-17",328.3890076,330.8800049,328.355011,328.5249939,0,328.5249939,295.0280151,296.9700012,294.5310059,294.9899902,0,294.9899902,0,0,0,0,0
"404","2019-12-18",329.8519897,330.973999,329.8110046,329.8469849,0,329.8469849,295.8699951,297.6499939,295.8699951,295.9299927,0,295.9299927,0,0,0,0,0
"405","2019-12-19",330.4490051,331.3609924,330.1489868,330.446991,0,330.446991,297.3460083,297.7000122,296.5599976,297.3900146,0,297.3900146,1,0,0,1,0
"406","2019-12-20",330.0429993,330.5899963,330.0140076,330.2739868,0,330.2739868,296.9500122,298.2590027,296.6799927,296.8599854,0,296.8599854,0,0,0,0,0
"407","2019-12-23",330.2510071,331.3599854,330.1889954,330.2529907,0,330.2529907,298.0820007,299.0299988,297.8649902,298.0840149,0,298.0840149,0,0,0,0,0
"408","2019-12-24",331.105011,332.3930054,330.9859924,331.1300049,0,331.1300049,298.5050049,299.8200073,298.4400024,298.6000061,0,298.6000061,0,0,0,0,0
"409","2019-12-25",331.0950012,331.1950073,331.0950012,331.0950012,0,331.0950012,299.2000122,299.4400024,298.8619995,299.2000122,0,299.2000122,0,0,0,0,0
"410","2019-12-26",331.3099976,332.1270142,330.5700073,331.2909851,0,331.2909851,299.1099854,299.4700012,297.7200012,299.1600037,0,299.1600037,0,0,0,0,0
"411","2019-12-27",330.8120117,331.098999,330.3819885,330.8779907,0,330.8779907,297.9729919,298.5599976,295.6799927,298.4899902,0,298.4899902,0,0,0,0,0
"412","2019-12-30",330.5079956,331.7309875,329.9570007,330.6470032,0,330.6470032,295.6029968,295.9700012,294.4400024,295.7139893,0,295.7139893,0,0,0,0,0
"413","2019-12-31",330.6560059,331.0599976,330.1560059,330.6789856,0,330.6789856,295.2999878,295.5,293.8999939,295.3500061,0,295.3500061,0,0,0,0,0
"414","2020-01-01",330.5239868,330.6239929,330.5239868,330.5239868,0,330.5239868,295.0400085,295.0400085,295.0299988,295.0400085,0,295.0400085,0,0,0,0,0
"415","2020-01-02",330.4970093,330.8789978,328.8479919,330.506012,0,330.506012,294.7799988,295.4599915,293.7049866,294.7999878,0,294.7999878,0,0,0,0,0
"416","2020-01-03",328.7090149,330.5799866,328.6119995,328.6579895,0,328.6579895,294.3399963,296.9849854,294.0169983,294.3399963,0,294.3399963,0,0,0,0,0
"417","2020-01-06",329.3609924,330.0700073,329.2489929,329.3859863,0,329.3859863,295.0929871,295.5899963,293.9100037,295.1199951,0,295.1199951,0,0,0,0,0
"418","2020-01-07",329.3729858,331.4020081,329.3599854,329.4219971,0,329.4219971,294.2139893,297.5950012,294.1799927,294.5299988,0,294.5299988,1,0,0,0,0
"419","2020-01-08",331.3760071,332.0599976,330.7879944,331.348999,0,331.348999,297.2399902,298.2940063,296.7969971,297.0799866,0,297.0799866,0,0,0,0,0
"420","2020-01-09",330.5209961,333.1220093,330.2940063,330.7109985,0,330.7109985,297.6099854,300.1919861,297.0880127,297.6700134,0,297.6700134,1,0,0,0,0
"421","2020-01-10",332.32901,334.0169983,332.2850037,332.4700012,0,332.4700012,299.269989,301.1090088,299.1229858,299.2600098,0,299.2600098,1,0,0,0,0
"422","2020-01-13",333.493988,334.9989929,333.4070129,333.4880066,0,333.4880066,300.0960083,301.3500061,299.1400146,300.1090088,0,300.1090088,0,0,0,1,0
"423","2020-01-14",333.3460083,334,332.0350037,333.3309937,0,333.3309937,299.4599915,299.8710022,298.3999939,299.4700012,0,299.4700012,0,0,0,0,0
"424","2020-01-15",332.2359924,333.2160034,331.7590027,332.2330017,0,332.2330017,298.6799927,299.6010132,297.6799927,298.7200012,0,298.7200012,0,1,0,1,0
"425","2020-01-16",332.6889954,334.4649963,332.447998,332.6560059,0,332.6560059,298.3169861,300.394989,298.0539856,298.4400024,0,298.4400024,0,0,0,0,0
"426","2020-01-17",334.3250122,336.0859985,334.2829895,334.3110046,0,334.3110046,300.375,302.9630127,300.0599976,300.3900146,0,300.3900146,0,0,0,0,0
"427","2020-01-20",335.8540039,336.9330139,334.0599976,335.8599854,0,335.8599854,302.7829895,303.9509888,301.2999878,302.8139954,0,302.8139954,0,0,0,0,0
"428","2020-01-21",334.3829956,335.6119995,334.1640015,334.3850098,0,334.3850098,301.3500061,302.7999878,301.0499878,301.4400024,0,301.4400024,0,0,0,0,0
"429","2020-01-22",333.8340149,336.3250122,333.7409973,333.8320007,0,333.8320007,301.3200073,303.5400085,301.1000061,301.2999878,0,301.2999878,0,0,0,0,0
"430","2020-01-23",335.8399963,337.4129944,335.8399963,335.8359985,0,335.8359985,302.7999878,305.5499878,302.678009,302.6849976,0,302.6849976,0,0,0,0,0
"431","2020-01-24",336.5329895,336.769989,335.4630127,336.5280151,0,336.5280151,304.5599976,304.9930115,303.4400024,304.5299988,0,304.5299988,0,0,0,0,0
"432","2020-01-27",335.9869995,338.6119995,335.9500122,335.9719849,0,335.9719849,304.7390137,307.2799988,304.4500122,304.9140015,0,304.9140015,0,0,0,0,0
"433","2020-01-28",336.9190063,338.4719849,336.5700073,336.9309998,0,336.9309998,305.9500122,307.5969849,305.4500122,305.9100037,0,305.9100037,0,0,0,0,0
"434","2020-01-29",337.723999,338.2550049,337.1749878,337.7149963,0,337.7149963,306.4089966,307.3919983,306.2669983,306.5450134,0,306.5450134,0,0,0,0,0
"435","2020-01-30",337.3179932,338.5499878,337.098999,337.3760071,0,337.3760071,306.4299927,307.3139954,305.5669861,306.4400024,0,306.4400024,1,0,0,1,0
"436","2020-01-31",336.875,337.5780029,336.2839966,336.875,0,336.875,305.4500122,306.1499939,304.019989,305.3900146,0,305.3900146,0,1,0,1,0
"437","2020-02-03",337.1560059,338.0369873,336.5759888,336.8299866,0,336.8299866,304.0669861,305.5320129,304.0299988,303.7380066,0,303.7380066,0,1,0,1,0
"438","2020-02-04",337.0119934,337.2200012,335.7730103,336.9700012,0,336.9700012,304.7399902,305.0100098,303.730011,304.7200012,0,304.7200012,0,0,0,0,0
"439","2020-02-05",335.4609985,337.1679993,335.4609985,335.4689941,0,335.4689941,303.7579956,306.4379883,303.7579956,303.7460022,0,303.7460022,0,0,0,0,0
"440","2020-02-06",336.5759888,337.9440002,336.3599854,336.5809937,0,336.5809937,305.9840088,308.1350098,305.5400085,306.2000122,0,306.2000122,0,0,0,0,0
"441","2020-02-07",337.5660095,339.098999,337.5,337.5750122,0,337.5750122,307.5400085,309.5,307.3479919,307.5400085,0,307.5400085,0,0,0,0,0
"442","2020-02-10",338.072998,338.196991,337.1749878,338.0650024,0,338.0650024,308.8049927,309.7749939,307.8099976,308.776001,0,308.776001,0,0,0,0,0
"443","2020-02-11",337.8150024,338.8940125,337.4179993,337.9899902,0,337.9899902,309.7200012,310.4599915,309.1099854,309.7999878,0,309.7999878,0,0,0,0,0
"444","2020-02-12",338.4840088,339.9460144,338.321991,338.4880066,0,338.4880066,310.0799866,312.256012,309.7099915,310.0799866,0,310.0799866,0,0,0,0,0
"445","2020-02-13",339.6659851,340.0490112,336.9020081,339.6579895,0,339.6579895,312.3160095,312.8299866,309.9100037,312.3259888,0,312.3259888,1,0,1,0,0
"446","2020-02-14",337.2109985,337.6530151,334.7149963,337.25,0,337.25,311.0450134,311.855011,308.5899963,311.0050049,0,311.0050049,0,1,0,0,0
"447","2020-02-17",335.4830017,335.9719849,334.303009,335.480011,0,335.480011,309.5830078,310.1069946,308.1400146,309.5440063,0,309.5440063,0,1,0,0,0
"448","2020-02-18",335.2739868,335.9129944,334.3309937,335.2770081,0,335.2770081,309.519989,310.6600037,308.5799866,309.519989,0,309.519989,0,1,0,0,0
"449","2020-02-19",335.3479919,337.1000061,333.9859924,335.3450012,0,335.3450012,310.6799927,312.3280029,309.053009,310.8139954,0,310.8139954,0,0,0,0,0
"450","2020-02-20",336.6440125,338.3120117,336.4450073,336.6919861,0,336.6919861,311.7799988,313.7059937,311.2980042,311.5700073,0,311.5700073,0,0,0,0,0
"451","2020-02-21",337.980011,338.2860107,336.8829956,337.9570007,0,337.9570007,313.3190002,313.5100098,310.0299988,313.3299866,0,313.3299866,0,0,0,1,0
"452","2020-02-24",336.9060059,338.5249939,336.7650146,336.8930054,0,336.8930054,310.855011,312.7890015,310.7609863,310.8829956,0,310.8829956,0,1,0,0,0
"453","2020-02-25",337.9140015,338.5799866,336.6470032,337.9100037,0,337.9100037,311.6099854,311.8099976,309.8099976,311.6400146,0,311.6400146,0,1,0,0,0
"454","2020-02-26",338.3269958,339.7080078,338.3080139,338.3259888,0,338.3259888,310.993988,312.7680054,310.7990112,311.2099915,0,311.2099915,0,0,0,0,0
"455","2020-02-27",339.0490112,339.803009,338.071991,339.0769958,0,339.0769958,311.5899963,311.5899963,308.1700134,311.4700012,0,311.4700012,1,0,0,0,0
"456","2020-02-28",338.8590088,340.4330139,337.1480103,338.8800049,0,338.8800049,308.3139954,309.5350037,306.4869995,308.269989,0,308.269989,0,0,0,0,0
"457","2020-03-02",337.6530151,338.6570129,336.0249939,337.7380066,0,337.7380066,305.6640015,306.8299866,301.8580017,305.6340027,0,305.6340027,0,0,0,0,0
"458","2020-03-03",336.9490051,337.973999,334.8529968,336.9729919,0,336.9729919,302.4700012,303.9150085,299.3399963,302.4020081,0,302.4020081,0,0,0,0,0
"459","2020-03-04",335.7139893,335.9509888,334.427002,335.6659851,0,335.6659851,300.5799866,302.5639954,299.1799927,300.3349915,0,300.3349915,0,0,0,0,0
"460","2020-03-05",335.5400085,336.5820007,335.4020081,335.5419922,0,335.5419922,301.3599854,302.1000061,299.6619873,301.2590027,0,301.2590027,0,1,0,0,0
"461","2020-03-06",336.1759949,337.7990112,334.1059875,336.1459961,0,336.1459961,299.5499878,300.1849976,294.696991,299.5360107,0,299.5360107,0,0,0,0,0
"462","2020-03-09",335.4070129,338.2520142,335.3720093,335.4410095,0,335.4410095,294.6749878,297.3280029,292.6319885,294.7090149,0,294.7090149,0,0,0,0,0
"463","2020-03-10",335.2130127,336.4200134,334.9060059,335.3129883,0,335.3129883,294.6600037,296.2799988,293.7999878,294.7099915,0,294.7099915,0,1,0,1,0
"464","2020-03-11",334.6130066,336.177002,334.0610046,334.6419983,0,334.6419983,295.7130127,298.2720032,294.3299866,295.6700134,0,295.6700134,0,0,0,0,0
"465","2020-03-12",336.4660034,340.0320129,336.3139954,336.4590149,0,336.4590149,298.9400024,306.9100037,296.8710022,298.79599,0,298.79599,0,0,0,0,0
"466","2020-03-13",337.6659851,340.3110046,337.4100037,337.6789856,0,337.6789856,301.9840088,307.5759888,300.8110046,301.973999,0,301.973999,0,0,0,0,0
